Column	MinTPM	Weight	FantomID	FantomInfo
605	0.1987146	5.03234	CNhs11842	tpm.fibrous%20histiocytoma%20cell%20line%3aGCT%20TIB-223.CNhs11842.10711-109H9
606	0.0633108	15.7951	CNhs10647	tpm.frontal%20lobe%2c%20adult%2c%20pool1.CNhs10647.10040-101F4
607	0.1955514	5.11375	CNhs11256	tpm.gall%20bladder%20carcinoma%20cell%20line%3aTGBC14TKB.CNhs11256.10470-106I2
608	0.08015882	12.4752	CNhs10733	tpm.gall%20bladder%20carcinoma%20cell%20line%3aTGBC2TKB.CNhs10733.10415-106C1
609	0.213453	4.68487	CNhs12848	tpm.gall%20bladder%2c%20adult.CNhs12848.10198-103E9
610	0.1998096	5.00476	CNhs11737	tpm.gastric%20adenocarcinoma%20cell%20line%3aMKN1.CNhs11737.10614-108G2
611	0.1440904	6.94009	CNhs11819	tpm.gastric%20adenocarcinoma%20cell%20line%3aMKN45.CNhs11819.10612-108F9
612	0.1145366	8.73083	CNhs11286	tpm.gastric%20cancer%20cell%20line%3aAZ521.CNhs11286.10549-107H9
613	0.171595	5.82768	CNhs11738	tpm.gastrointestinal%20carcinoma%20cell%20line%3aECC12.CNhs11738.10615-108G3
614	0.1440548	6.9418	CNhs11274	tpm.giant%20cell%20carcinoma%20cell%20line%3aLU65.CNhs11274.10487-107B1
615	0.1242525	8.04813	CNhs10751	tpm.giant%20cell%20carcinoma%20cell%20line%3aLu99B.CNhs10751.10433-106E1
616	0.235694	4.24279	CNhs11824	tpm.glassy%20cell%20carcinoma%20cell%20line%3aHOKUG.CNhs11824.10688-109F4
617	0.1359042	7.35812	CNhs11248	tpm.glioblastoma%20cell%20line%3aA172%2c%20tech_rep2.CNhs11248.10444-106F3
618	0.1046028	9.55997	CNhs11185	tpm.glioblastoma%20cell%20line%3aA172.CNhs11185.10444-106F3
619	0.1019982	9.80409	CNhs11272	tpm.glioblastoma%20cell%20line%3aT98G.CNhs11272.10485-107A8
620	0.2889506	3.4608	CNhs10731	tpm.glioma%20cell%20line%3aGI-1.CNhs10731.10413-106B8
621	0.6004203	1.6655	CNhs13801	tpm.globus%20pallidus%20-%20adult%2c%20donor10196.CNhs13801.10175-103C4
622	0.1369054	7.30431	CNhs12319	tpm.globus%20pallidus%2c%20adult%2c%20donor10252.CNhs12319.10161-103A8
623	1.277466	0.7828	CNhs12519	tpm.granulocyte%20macrophage%20progenitor%2c%20donor1.CNhs12519.12131-128D7
624	0.4297654	2.32685	CNhs11740	tpm.granulosa%20cell%20tumor%20cell%20line%3aKGN.CNhs11740.10624-108H3
625	0.2628874	3.80391	CNhs11843	tpm.hairy%20cell%20leukemia%20cell%20line%3aMo.CNhs11843.10712-109I1
626	0.2792824	3.58061	CNhs12855	tpm.heart%20-%20mitral%20valve%2c%20adult.CNhs12855.10205-103F7
627	0.2291604	4.36376	CNhs12856	tpm.heart%20-%20pulmonic%20valve%2c%20adult.CNhs12856.10206-103F8
628	0.717873	1.393	CNhs12857	tpm.heart%20-%20tricuspid%20valve%2c%20adult.CNhs12857.10207-103F9
629	0.199679	5.00804	CNhs11757	tpm.heart%2c%20adult%2c%20diseased%20post-infarction%2c%20donor1.CNhs11757.10050-101G5
630	0.429226	2.32977	CNhs11758	tpm.heart%2c%20adult%2c%20diseased%2c%20donor1.CNhs11758.10051-101G6
631	0.2231715	4.48086	CNhs10621	tpm.heart%2c%20adult%2c%20pool1.CNhs10621.10016-101C7
632	0.06718347	14.8846	CNhs10653	tpm.heart%2c%20fetal%2c%20pool1.CNhs10653.10046-101G1
633	0.3602999	2.77547	CNhs11868	tpm.hepatic%20mesenchymal%20tumor%20cell%20line%3aLI90.CNhs11868.10778-110G4
634	1.164959	0.858399	CNhs11742	tpm.hepatoblastoma%20cell%20line%3aHuH-6.CNhs11742.10633-108I3
635	0.07878318	12.6931	CNhs12328	tpm.hepatocellular%20carcinoma%20cell%20line%3a%20HepG2%20ENCODE%2c%20biol_rep1.CNhs12328.10818-111B8
636	0.08241586	12.1336	CNhs12329	tpm.hepatocellular%20carcinoma%20cell%20line%3a%20HepG2%20ENCODE%2c%20biol_rep2.CNhs12329.10819-111B9
637	0.06740354	14.836	CNhs12330	tpm.hepatocellular%20carcinoma%20cell%20line%3a%20HepG2%20ENCODE%2c%20biol_rep3.CNhs12330.10820-111C1
638	0.09842748	10.1598	CNhs11271	tpm.hepatoma%20cell%20line%3aLi-7.CNhs11271.10484-107A7
639	0.08467333	11.8101	CNhs11891	tpm.hereditary%20spherocytic%20anemia%20cell%20line%3aWIL2-NS.CNhs11891.10808-111A7
640	0.7952297	1.2575	CNhs13795	tpm.hippocampus%20-%20adult%2c%20donor10196.CNhs13795.10169-103B7
641	0.1362034	7.34196	CNhs12312	tpm.hippocampus%2c%20adult%2c%20donor10252.CNhs12312.10153-102I9
642	0.1607531	6.22072	CNhs13822	tpm.iPS%20differentiation%20to%20neuron%2c%20control%20donor%20C11-CRL2429%2c%20day00%2c%20rep2.CNhs13822.13425-144D5
643	0.1375394	7.27064	CNhs13826	tpm.iPS%20differentiation%20to%20neuron%2c%20control%20donor%20C32-CRL1502%2c%20day00%2c%20rep1.CNhs13826.13433-144E4
644	0.4154403	2.40708	CNhs13839	tpm.iPS%20differentiation%20to%20neuron%2c%20control%20donor%20C32-CRL1502%2c%20day00%2c%20rep2.CNhs13839.13437-144E8
645	0.2249739	4.44496	CNhs13537	tpm.immature%20langerhans%20cells%2c%20donor1.CNhs13537.11904-125F5
646	0.773802	1.29232	CNhs13480	tpm.immature%20langerhans%20cells%2c%20donor2.CNhs13480.11905-125F6
647	0.06074956	16.461	CNhs10646	tpm.insula%2c%20adult%2c%20pool1.CNhs10646.10039-101F3
648	0.3354347	2.98121	CNhs11880	tpm.keratoacanthoma%20cell%20line%3aHKA-1.CNhs11880.10791-110H8
649	0.07880571	12.6894	CNhs10622	tpm.kidney%2c%20adult%2c%20pool1.CNhs10622.10017-101C8
650	0.05245459	19.0641	CNhs10652	tpm.kidney%2c%20fetal%2c%20pool1.CNhs10652.10045-101F9
651	0.1056003	9.46967	CNhs11277	tpm.large%20cell%20lung%20carcinoma%20cell%20line%3aIA-LM.CNhs11277.10509-107D5
652	0.1792873	5.57764	CNhs12806	tpm.large%20cell%20lung%20carcinoma%20cell%20line%3aNCI-H460.CNhs12806.10839-111E2
653	0.1919152	5.21063	CNhs11825	tpm.large%20cell%20non-keratinizing%20squamous%20carcinoma%20cell%20line%3aSKG-II-SF.CNhs11825.10692-109F8
654	0.7146953	1.3992	CNhs11790	tpm.left%20atrium%2c%20adult%2c%20donor1.CNhs11790.10079-102A7
655	0.662092	1.51036	CNhs11789	tpm.left%20ventricle%2c%20adult%2c%20donor1.CNhs11789.10078-102A6
656	0.2542685	3.93285	CNhs11848	tpm.leiomyoblastoma%20cell%20line%3aG-402.CNhs11848.10721-110A1
657	0.5429996	1.84162	CNhs11722	tpm.leiomyoma%20cell%20line%3a10964C.CNhs11722.10569-108B2
658	0.8642215	1.15711	CNhs11723	tpm.leiomyoma%20cell%20line%3a15242A.CNhs11723.10570-108B3
659	0.3265874	3.06197	CNhs11724	tpm.leiomyoma%20cell%20line%3a15425.CNhs11724.10571-108B4
660	1.197302	0.835211	CNhs11750	tpm.lens%20epithelial%20cell%20line%3aSRA%2001%2f04.CNhs11750.10647-109A8
661	0.08209252	12.1814	CNhs11859	tpm.leukemia%2c%20chronic%20megakaryoblastic%20cell%20line%3aMEG-01.CNhs11859.10752-110D5
662	0.170388	5.86896	CNhs11870	tpm.liposarcoma%20cell%20line%3aKMLS-1.CNhs11870.10782-110G8
663	0.1133121	8.82518	CNhs11851	tpm.liposarcoma%20cell%20line%3aSW%20872.CNhs11851.10726-110A6
664	0.1465522	6.82351	CNhs10624	tpm.liver%2c%20adult%2c%20pool1.CNhs10624.10018-101C9
665	1.325069	0.754678	CNhs11798	tpm.liver%2c%20fetal%2c%20pool1.CNhs11798.10086-102B5
666	0.129283	7.73497	CNhs13808	tpm.locus%20coeruleus%20-%20adult%2c%20donor10196.CNhs13808.10182-103D2
667	0.1322326	7.56243	CNhs12322	tpm.locus%20coeruleus%2c%20adult%2c%20donor10252.CNhs12322.10165-103B3
668	0.1710868	5.84499	CNhs11275	tpm.lung%20adenocarcinoma%20cell%20line%3aA549.CNhs11275.10499-107C4
669	0.704815	1.41881	CNhs10726	tpm.lung%20adenocarcinoma%20cell%20line%3aPC-14.CNhs10726.10408-106B3
670	0.1067874	9.3644	CNhs10625	tpm.lung%2c%20adult%2c%20pool1.CNhs10625.10019-101D1
671	0.1572043	6.36115	CNhs11680	tpm.lung%2c%20fetal%2c%20donor1.CNhs11680.10068-101I5
672	0.4142391	2.41406	CNhs11786	tpm.lung%2c%20right%20lower%20lobe%2c%20adult%2c%20donor1.CNhs11786.10075-102A3
673	0.496166	2.01545	CNhs11788	tpm.lymph%20node%2c%20adult%2c%20donor1.CNhs11788.10077-102A5
674	0.1976116	5.06043	CNhs11852	tpm.lymphangiectasia%20cell%20line%3aDS-1.CNhs11852.10727-110A7
675	0.1217926	8.21068	CNhs11935	tpm.lymphoma%2c%20malignant%2c%20hairy%20B-cell%20cell%20line%3aMLMA.CNhs11935.10775-110G1
676	0.6383413	1.56656	CNhs10730	tpm.malignant%20trichilemmal%20cyst%20cell%20line%3aDJM-1.CNhs10730.10412-106B7
677	0.5440178	1.83818	CNhs12558	tpm.mature%20adipocyte%2c%20donor1.CNhs12558.12231-129F8
678	0.2506899	3.98899	CNhs12559	tpm.mature%20adipocyte%2c%20donor2.CNhs12559.12232-129F9
679	0.3063456	3.26429	CNhs12560	tpm.mature%20adipocyte%2c%20donor3.CNhs12560.12233-129G1
680	0.3278726	3.04997	CNhs12562	tpm.mature%20adipocyte%2c%20donor4.CNhs12562.12234-129G2
681	0.1570541	6.36723	CNhs10732	tpm.maxillary%20sinus%20tumor%20cell%20line%3aHSQ-89.CNhs10732.10414-106B9
682	0.8860682	1.12858	CNhs13796	tpm.medial%20frontal%20gyrus%20-%20adult%2c%20donor10196.CNhs13796.10170-103B8
683	0.1220263	8.19495	CNhs13809	tpm.medial%20temporal%20gyrus%20-%20adult%2c%20donor10196.CNhs13809.10183-103D3
684	0.1251909	7.9878	CNhs12310	tpm.medial%20temporal%20gyrus%2c%20adult%2c%20donor10252.CNhs12310.10150-102I6
685	0.5734092	1.74396	CNhs13800	tpm.medulla%20oblongata%20-%20adult%2c%20donor10196.CNhs13800.10174-103C3
686	0.1109291	9.01477	CNhs12315	tpm.medulla%20oblongata%2c%20adult%2c%20donor10252.CNhs12315.10155-103A2
687	0.0620964	16.104	CNhs10645	tpm.medulla%20oblongata%2c%20adult%2c%20pool1.CNhs10645.10038-101F2
688	0.1383486	7.22812	CNhs12805	tpm.medulloblastoma%20cell%20line%3aD283%20Med.CNhs12805.10838-111E1
689	0.1249804	8.00125	CNhs11861	tpm.medulloblastoma%20cell%20line%3aONS-76.CNhs11861.10759-110E3
690	0.1516491	6.59417	CNhs11281	tpm.melanoma%20cell%20line%3aCOLO%20679.CNhs11281.10514-107E1
691	0.2854653	3.50305	CNhs11254	tpm.melanoma%20cell%20line%3aG-361.CNhs11254.10465-106H6
692	0.2352658	4.25051	CNhs11945	tpm.meningioma%20cell%20line%3aHKBMM.CNhs11945.10691-109F7
693	0.4683349	2.13522	CNhs12838	tpm.merkel%20cell%20carcinoma%20cell%20line%3aMKL-1.CNhs12838.10843-111E6
694	0.144921	6.90031	CNhs12839	tpm.merkel%20cell%20carcinoma%20cell%20line%3aMS-1.CNhs12839.10844-111E7
695	0.1492548	6.69995	CNhs12363	tpm.mesenchymal%20precursor%20cell%20-%20adipose%2c%20donor1.CNhs12363.11747-123G1
696	0.2337133	4.27875	CNhs12364	tpm.mesenchymal%20precursor%20cell%20-%20adipose%2c%20donor2.CNhs12364.11748-123G2
697	0.5548059	1.80243	CNhs12365	tpm.mesenchymal%20precursor%20cell%20-%20adipose%2c%20donor3.CNhs12365.11749-123G3
698	0.189403	5.27975	CNhs12366	tpm.mesenchymal%20precursor%20cell%20-%20bone%20marrow%2c%20donor1.CNhs12366.11750-123G4
699	0.2515679	3.97507	CNhs12367	tpm.mesenchymal%20precursor%20cell%20-%20bone%20marrow%2c%20donor2.CNhs12367.11751-123G5
700	0.8898112	1.12383	CNhs13098	tpm.mesenchymal%20precursor%20cell%20-%20bone%20marrow%2c%20donor3.CNhs13098.11840-124H4
701	0.2288401	4.36986	CNhs12368	tpm.mesenchymal%20precursor%20cell%20-%20cardiac%2c%20donor1.CNhs12368.11752-123G6
702	0.1512309	6.61241	CNhs12369	tpm.mesenchymal%20precursor%20cell%20-%20cardiac%2c%20donor2.CNhs12369.11753-123G7
703	0.1554372	6.43347	CNhs12370	tpm.mesenchymal%20precursor%20cell%20-%20cardiac%2c%20donor3.CNhs12370.11754-123G8
704	0.1478551	6.76338	CNhs12371	tpm.mesenchymal%20precursor%20cell%20-%20cardiac%2c%20donor4.CNhs12371.11755-123G9
705	0.1592968	6.27759	CNhs12372	tpm.mesenchymal%20precursor%20cell%20-%20ovarian%20cancer%20left%20ovary%2c%20donor1.CNhs12372.11756-123H1
706	0.4498031	2.22319	CNhs13092	tpm.mesenchymal%20precursor%20cell%20-%20ovarian%20cancer%20left%20ovary%2c%20donor2.CNhs13092.11833-124G6
707	0.155263	6.44068	CNhs12376	tpm.mesenchymal%20precursor%20cell%20-%20ovarian%20cancer%20left%20ovary%2c%20donor3.CNhs12376.11760-123H5
708	0.4147062	2.41135	CNhs13094	tpm.mesenchymal%20precursor%20cell%20-%20ovarian%20cancer%20left%20ovary%2c%20donor4.CNhs13094.11836-124G9
709	0.2658417	3.76164	CNhs12374	tpm.mesenchymal%20precursor%20cell%20-%20ovarian%20cancer%20metastasis%2c%20donor1.CNhs12374.11758-123H3
710	0.5217451	1.91664	CNhs13093	tpm.mesenchymal%20precursor%20cell%20-%20ovarian%20cancer%20metastasis%2c%20donor2.CNhs13093.11835-124G8
711	0.1502576	6.65524	CNhs12378	tpm.mesenchymal%20precursor%20cell%20-%20ovarian%20cancer%20metastasis%2c%20donor3.CNhs12378.11762-123H7
712	0.3808052	2.62601	CNhs13097	tpm.mesenchymal%20precursor%20cell%20-%20ovarian%20cancer%20metastasis%2c%20donor4.CNhs13097.11838-124H2
713	0.4068707	2.45778	CNhs12373	tpm.mesenchymal%20precursor%20cell%20-%20ovarian%20cancer%20right%20ovary%2c%20donor1.CNhs12373.11757-123H2
714	0.1818487	5.49908	CNhs12375	tpm.mesenchymal%20precursor%20cell%20-%20ovarian%20cancer%20right%20ovary%2c%20donor2.CNhs12375.11759-123H4
715	0.1074106	9.31007	CNhs12377	tpm.mesenchymal%20precursor%20cell%20-%20ovarian%20cancer%20right%20ovary%2c%20donor3%20%28SOC-57-02%29.CNhs12377.11761-123H6
716	0.4640338	2.15502	CNhs13507	tpm.mesenchymal%20precursor%20cell%20-%20ovarian%20cancer%20right%20ovary%2c%20donor3%20%28SOC-57-02-G%29.CNhs13507.11842-124H6
717	0.3980959	2.51196	CNhs13096	tpm.mesenchymal%20precursor%20cell%20-%20ovarian%20cancer%20right%20ovary%2c%20donor4.CNhs13096.11837-124H1
718	0.4000278	2.49983	CNhs11718	tpm.mesenchymal%20stem%20cell%20line%3aHu5%2fE18.CNhs11718.10568-108B1
719	0.3433957	2.91209	CNhs13420	tpm.mesenchymal%20stem%20cells%20%28adipose%20derived%29%2c%20adipogenic%20induction%2c%2000hr00min%2c%20biol_rep2.CNhs13420.13230-141I8
720	0.3367495	2.96957	CNhs13421	tpm.mesenchymal%20stem%20cells%20%28adipose%20derived%29%2c%20adipogenic%20induction%2c%2000hr00min%2c%20biol_rep3.CNhs13421.13231-141I9
721	1.261849	0.792488	CNhs12191	tpm.mesodermal%20tumor%20cell%20line%3aHIRS-BM.CNhs12191.10696-109G3
722	0.1926198	5.19157	CNhs11263	tpm.mesothelioma%20cell%20line%3aACC-MESO-1.CNhs11263.10493-107B7
723	0.2144416	4.66327	CNhs11264	tpm.mesothelioma%20cell%20line%3aACC-MESO-4.CNhs11264.10494-107B8
724	0.2609943	3.8315	CNhs13066	tpm.mesothelioma%20cell%20line%3aMero-25.CNhs13066.10850-111F4
725	0.2267059	4.411	CNhs13067	tpm.mesothelioma%20cell%20line%3aMero-41.CNhs13067.10851-111F5
726	0.2315225	4.31923	CNhs13068	tpm.mesothelioma%20cell%20line%3aMero-48a.CNhs13068.10852-111F6
727	0.2447367	4.08602	CNhs13069	tpm.mesothelioma%20cell%20line%3aMero-82.CNhs13069.10853-111F7
728	0.1790888	5.58382	CNhs13070	tpm.mesothelioma%20cell%20line%3aMero-83.CNhs13070.10854-111F8
729	0.3088014	3.23833	CNhs13072	tpm.mesothelioma%20cell%20line%3aMero-84.CNhs13072.10855-111F9
730	0.219284	4.5603	CNhs13073	tpm.mesothelioma%20cell%20line%3aMero-95.CNhs13073.10856-111G1
731	0.1766891	5.65966	CNhs13063	tpm.mesothelioma%20cell%20line%3aNCI-H2052.CNhs13063.10847-111F1
732	0.192914	5.18366	CNhs13062	tpm.mesothelioma%20cell%20line%3aNCI-H226.CNhs13062.10846-111E9
733	0.1689424	5.91918	CNhs13064	tpm.mesothelioma%20cell%20line%3aNCI-H2452.CNhs13064.10848-111F2
734	0.2562415	3.90257	CNhs13061	tpm.mesothelioma%20cell%20line%3aNCI-H28.CNhs13061.10845-111E8
735	0.3454303	2.89494	CNhs13074	tpm.mesothelioma%20cell%20line%3aNo36.CNhs13074.10857-111G2
736	0.30386	3.29099	CNhs13075	tpm.mesothelioma%20cell%20line%3aONE58.CNhs13075.10858-111G3
737	0.1382584	7.23283	CNhs12316	tpm.middle%20temporal%20gyrus%2c%20donor10252.CNhs12316.10156-103A3
738	0.1948603	5.13188	CNhs13535	tpm.migratory%20langerhans%20cells%2c%20donor1.CNhs13535.11901-125F2
739	0.1328648	7.52645	CNhs13536	tpm.migratory%20langerhans%20cells%2c%20donor2.CNhs13536.11902-125F3
740	0.1635654	6.11376	CNhs13547	tpm.migratory%20langerhans%20cells%2c%20donor3.CNhs13547.11903-125F4
741	0.3276098	3.05241	CNhs11944	tpm.mixed%20mullerian%20tumor%20cell%20line%3aHTMMT.CNhs11944.10689-109F5
742	0.2457729	4.0688	CNhs11752	tpm.mucinous%20adenocarcinoma%20cell%20line%3aJHOM-1.CNhs11752.10648-109A9
743	0.2113121	4.73234	CNhs11873	tpm.mucinous%20cystadenocarcinoma%20cell%20line%3aMCAS.CNhs11873.10784-110H1
744	0.1999874	5.00032	CNhs11858	tpm.mycosis%20fungoides%2c%20T%20cell%20lymphoma%20cell%20line%3aHuT%20102%20TIB-162.CNhs11858.10744-110C6
745	0.1066917	9.3728	CNhs11934	tpm.myelodysplastic%20syndrome%20cell%20line%3aSKM-1.CNhs11934.10772-110F7
746	0.172215	5.8067	CNhs11258	tpm.myeloma%20cell%20line%3aPCM6.CNhs11258.10474-106I6
747	0.567516	1.76206	CNhs11729	tpm.myxofibrosarcoma%20cell%20line%3aMFH-ino.CNhs11729.10600-108E6
748	0.184106	5.43165	CNhs11821	tpm.myxofibrosarcoma%20cell%20line%3aNMFH-1.CNhs11821.10684-109E9
749	0.1398795	7.14901	CNhs12589	tpm.nasal%20epithelial%20cells%2c%20donor1%2c%20tech_rep1.CNhs12589.12226-129F3
750	0.6220773	1.60752	CNhs12574	tpm.nasal%20epithelial%20cells%2c%20donor2.CNhs12574.12227-129F4
751	0.1278944	7.81895	CNhs11276	tpm.neuroblastoma%20cell%20line%3aCHP-134.CNhs11276.10508-107D4
752	0.1078248	9.2743	CNhs11284	tpm.neuroblastoma%20cell%20line%3aNB-1.CNhs11284.10539-107G8
753	0.1572659	6.35866	CNhs11818	tpm.neuroblastoma%20cell%20line%3aNBsusSR.CNhs11818.10607-108F4
754	0.1092096	9.1567	CNhs11811	tpm.neuroblastoma%20cell%20line%3aNH-12.CNhs11811.10555-107I6
755	0.1697325	5.89162	CNhs11866	tpm.neuroectodermal%20tumor%20cell%20line%3aTASK1.CNhs11866.10774-110F9
756	0.2125749	4.70422	CNhs11744	tpm.neuroectodermal%20tumor%20cell%20line%3aFU-RPNT-1.CNhs11744.10637-108I7
757	0.1239358	8.06869	CNhs11753	tpm.neuroectodermal%20tumor%20cell%20line%3aFU-RPNT-2.CNhs11753.10663-109C6
758	0.5586449	1.79005	CNhs11853	tpm.neuroepithelioma%20cell%20line%3aSK-N-MC.CNhs11853.10728-110A8
759	0.3180044	3.14461	CNhs11854	tpm.neurofibroma%20cell%20line%3aHs%2053%2eT.CNhs11854.10729-110A9
760	0.07886175	12.6804	CNhs10747	tpm.non%20T%20non%20B%20acute%20lymphoblastic%20leukemia%20%28ALL%29%20cell%20line%3aP30%2fOHK.CNhs10747.10430-106D7
761	0.8005707	1.24911	CNhs12193	tpm.non-small%20cell%20lung%20cancer%20cell%20line%3aNCI-H1385.CNhs12193.10730-110B1
762	0.3526759	2.83546	CNhs11894	tpm.normal%20embryonic%20palatal%20mesenchymal%20cell%20line%3aHEPM.CNhs11894.10813-111B3
763	0.3062455	3.26535	CNhs11950	tpm.normal%20intestinal%20epithelial%20cell%20line%3aFHs%2074%20Int.CNhs11950.10812-111B2
764	0.06422923	15.5692	CNhs10644	tpm.nucleus%20accumbens%2c%20adult%2c%20pool1.CNhs10644.10037-101F1
765	1.416966	0.705733	CNhs13798	tpm.occipital%20cortex%20-%20adult%2c%20donor10196.CNhs13798.10172-103C1
766	0.1596339	6.26433	CNhs12320	tpm.occipital%20cortex%2c%20adult%2c%20donor10252.CNhs12320.10163-103B1
767	0.2051164	4.87528	CNhs11787	tpm.occipital%20lobe%2c%20adult%2c%20donor1.CNhs11787.10076-102A4
768	0.2520717	3.96713	CNhs11784	tpm.occipital%20lobe%2c%20fetal%2c%20donor1.CNhs11784.10073-102A1
769	0.06915725	14.4598	CNhs10643	tpm.occipital%20pole%2c%20adult%2c%20pool1.CNhs10643.10036-101E9
770	0.1614756	6.19289	CNhs12611	tpm.olfactory%20region%2c%20adult.CNhs12611.10195-103E6
771	1.427694	0.70043	CNhs13449	tpm.optic%20nerve%2c%20donor1.CNhs13449.10277-104E7
772	0.09814772	10.1887	CNhs10752	tpm.oral%20squamous%20cell%20carcinoma%20cell%20line%3aCa9-22.CNhs10752.10434-106E2
773	0.1179697	8.47675	CNhs11287	tpm.oral%20squamous%20cell%20carcinoma%20cell%20line%3aHO-1-u-1.CNhs11287.10550-107I1
774	0.1834286	5.45171	CNhs11717	tpm.oral%20squamous%20cell%20carcinoma%20cell%20line%3aHSC-3.CNhs11717.10545-107H5
775	0.1155257	8.65608	CNhs11810	tpm.oral%20squamous%20cell%20carcinoma%20cell%20line%3aSAS.CNhs11810.10544-107H4
776	0.3813821	2.62204	CNhs11835	tpm.osteoclastoma%20cell%20line%3aHs%20706%2eT.CNhs11835.10704-109H2
777	0.6903599	1.44852	CNhs11279	tpm.osteosarcoma%20cell%20line%3a143B%2fTK%5e%28-%29neo%5e%28R%29.CNhs11279.10510-107D6
778	0.1989162	5.02724	CNhs11290	tpm.osteosarcoma%20cell%20line%3aHS-Os-1.CNhs11290.10558-107I9
779	0.07521033	13.296	CNhs10626	tpm.ovary%2c%20adult%2c%20pool1.CNhs10626.10020-101D2
780	0.2017051	4.95773	CNhs11856	tpm.pagetoid%20sarcoma%20cell%20line%3aHs%20925%2eT.CNhs11856.10732-110B3
781	0.781514	1.27957	CNhs11756	tpm.pancreas%2c%20adult%2c%20donor1.CNhs11756.10049-101G4
782	0.2619067	3.81815	CNhs11832	tpm.pancreatic%20carcinoma%20cell%20line%3aNOR-P1.CNhs11832.10698-109G5
783	0.1637719	6.10605	CNhs11716	tpm.papillary%20adenocarcinoma%20cell%20line%3a8505C.CNhs11716.10437-106E5
784	0.1478561	6.76333	CNhs10734	tpm.papillotubular%20adenocarcinoma%20cell%20line%3aTGBC18TKB.CNhs10734.10417-106C3
785	0.06753758	14.8066	CNhs10642	tpm.paracentral%20gyrus%2c%20adult%2c%20pool1.CNhs10642.10035-101E8
786	0.7810781	1.28028	CNhs13797	tpm.parietal%20lobe%20-%20adult%2c%20donor10196.CNhs13797.10171-103B9
787	0.2066868	4.83824	CNhs12317	tpm.parietal%20lobe%2c%20adult%2c%20donor10252.CNhs12317.10157-103A4
788	0.06341581	15.7689	CNhs10641	tpm.parietal%20lobe%2c%20adult%2c%20pool1.CNhs10641.10034-101E7
789	0.5469748	1.82824	CNhs11782	tpm.parietal%20lobe%2c%20fetal%2c%20donor1.CNhs11782.10072-101I9
790	0.5482578	1.82396	CNhs12849	tpm.parotid%20gland%2c%20adult.CNhs12849.10199-103F1
791	0.4962112	2.01527	CNhs12850	tpm.penis%2c%20adult.CNhs12850.10200-103F2
792	0.1758712	5.68598	CNhs11830	tpm.peripheral%20neuroectodermal%20tumor%20cell%20line%3aKU-SN.CNhs11830.10697-109G4
793	0.1277624	7.82703	CNhs11849	tpm.pharyngeal%20carcinoma%20cell%20line%3aDetroit%20562.CNhs11849.10723-110A3
794	0.5357018	1.86671	CNhs13804	tpm.pineal%20gland%20-%20adult%2c%20donor10196.CNhs13804.10179-103C8
795	0.3362837	2.97368	CNhs12228	tpm.pineal%20gland%2c%20adult%2c%20donor10252.CNhs12228.10160-103A7
796	0.6069656	1.64754	CNhs13805	tpm.pituitary%20gland%20-%20adult%2c%20donor10196.CNhs13805.10180-103C9
797	0.2276622	4.39247	CNhs12229	tpm.pituitary%20gland%2c%20adult%2c%20donor10252.CNhs12229.10162-103A9
798	0.08870237	11.2737	CNhs10627	tpm.placenta%2c%20adult%2c%20pool1.CNhs10627.10021-101D3
799	0.115234	8.67799	CNhs12807	tpm.plasma%20cell%20leukemia%20cell%20line%3aARH-77.CNhs12807.10840-111E3
800	0.171488	5.83131	CNhs11933	tpm.pleomorphic%20hepatocellular%20carcinoma%20cell%20line%3aSNU-387.CNhs11933.10706-109H4
801	0.06796973	14.7124	CNhs10640	tpm.pons%2c%20adult%2c%20pool1.CNhs10640.10033-101E6
802	0.06577277	15.2039	CNhs10638	tpm.postcentral%20gyrus%2c%20adult%2c%20pool1.CNhs10638.10032-101E5
803	0.1181938	8.46068	CNhs11260	tpm.prostate%20cancer%20cell%20line%3aDU145.CNhs11260.10490-107B4
804	0.1112314	8.99027	CNhs11243	tpm.prostate%20cancer%20cell%20line%3aPC-3.CNhs11243.10439-106E7
805	0.07849309	12.74	CNhs10628	tpm.prostate%2c%20adult%2c%20pool1.CNhs10628.10022-101D4
806	0.1571156	6.36474	CNhs12324	tpm.putamen%2c%20adult%2c%20donor10196.CNhs12324.10176-103C5
807	0.2802722	3.56796	CNhs11255	tpm.rectal%20cancer%20cell%20line%3aTT1TKB.CNhs11255.10469-106I1
808	0.9131587	1.0951	CNhs11777	tpm.rectum%2c%20fetal%2c%20donor1.CNhs11777.10067-101I4
809	0.2159276	4.63118	CNhs10729	tpm.renal%20cell%20carcinoma%20cell%20line%3aOS-RC-2.CNhs10729.10411-106B6
810	0.4777517	2.09314	CNhs11257	tpm.renal%20cell%20carcinoma%20cell%20line%3aTUHR10TKB.CNhs11257.10471-106I3
811	0.07147654	13.9906	CNhs10636	tpm.retina%2c%20adult%2c%20pool1.CNhs10636.10030-101E3
812	0.1580136	6.32857	CNhs11267	tpm.retinoblastoma%20cell%20line%3aY79.CNhs11267.10475-106I7
813	0.1162414	8.60279	CNhs11877	tpm.rhabdomyosarcoma%20cell%20line%3aKYM-1.CNhs11877.10787-110H4
814	0.1738583	5.75181	CNhs11269	tpm.rhabdomyosarcoma%20cell%20line%3aRMS-YM.CNhs11269.10477-106I9
815	0.8017114	1.24733	CNhs11829	tpm.sacrococcigeal%20teratoma%20cell%20line%3aHTST.CNhs11829.10695-109G2
